"time" "obs"
"878" 1971.3952283105 0.823
"879" 1971.39542998478 0.823
"880" 1971.39578196347 0.661
"881" 1971.39633371385 0.581
"882" 1971.39668949772 0.5
"883" 1971.39704528158 0.449
"884" 1971.40122336377 0.398
"885" 1971.40155441400 0.346
"886" 1971.40269977169 0.398
"887" 1971.40421613394 0.581
"888" 1971.40470319635 0.91
"889" 1971.40489726027 0.91
"890" 1971.40528158295 0.742
"891" 1971.40799277017 0.581
"892" 1971.41165144597 0.5
"893" 1971.41183409437 0.581
"894" 1971.41351598174 0.581
"895" 1971.41709474886 1.09
"896" 1971.4176369863 1.09
"897" 1971.41831621005 1
"898" 1971.41877473364 1.19
"899" 1971.41985350076 1.09
"900" 1971.42321537291 0.91
"901" 1971.42357686454 1
"902" 1971.43173515982 0.742
"903" 1971.43244863014 0.661
"904" 1971.43447108067 0.661
"905" 1971.43536529680 0.5
"906" 1971.44278538813 0.449
"907" 1971.44860730594 0.449
"908" 1971.44865296804 0.5
"909" 1971.44892313546 1
"910" 1971.44923515982 1
"911" 1971.4499543379 0.742
"912" 1971.45199581431 0.5
"913" 1971.46186263318 0.398
"914" 1971.47318493151 0.295
"915" 1971.48019406393 0.295
"916" 1971.48059550989 0.398
"917" 1971.48106164384 0.398
"918" 1971.48360730594 0.295
"919" 1971.48837709285 0.295
"920" 1971.48855974125 0.398
"921" 1971.48874429224 0.398
"922" 1971.48912290715 0.581
"923" 1971.48984208524 0.581
"924" 1971.49045471842 0.5
"925" 1971.4910673516 0.449
"926" 1971.49232686454 0.398
"927" 1971.49291666667 0.346
"928" 1971.49430365297 0.346
"929" 1971.49528158295 0.295
"930" 1971.49543949772 0.251
"931" 1971.50066971081 0.251
"932" 1971.50082382040 0.211
"933" 1971.5049695586 0.211
"934" 1971.51124619482 0.171
"935" 1971.51129756469 0.295
"936" 1971.51136796043 0.5
"937" 1971.51149733638 1.14
"938" 1971.51156202435 1.48
"939" 1971.51167237443 1.94
"940" 1971.51184360731 2.21
"941" 1971.51195776256 2.08
"942" 1971.51223173516 1.41
"943" 1971.51255517504 1.09
"944" 1971.51316019787 0.855
"945" 1971.5135825723 0.742
"946" 1971.51456050228 0.581
"947" 1971.51664764079 0.5
"948" 1971.52019025875 0.398
"949" 1971.52053843227 0.5
"950" 1971.52070395738 0.742
"951" 1971.52084474886 0.742
"952" 1971.52128995434 0.581
"953" 1971.52179414003 0.5
"954" 1971.52230022831 0.449
"955" 1971.52254185693 0.5
"956" 1971.52278348554 0.581
"957" 1971.52290144597 1.14
"958" 1971.52294710807 1.41
"959" 1971.52317732116 1.81
"960" 1971.52416856925 1.14
"961" 1971.52519596651 0.855
"962" 1971.52533866058 1.19
"963" 1971.52575152207 1.14
"964" 1971.52589231355 1.09
"965" 1971.52692541857 1
"966" 1971.52859398782 1.53
"967" 1971.52893645358 1.41
"968" 1971.52971080670 1.41
"969" 1971.53110350076 1.09
"970" 1971.53257800609 1.09
"971" 1971.53365677321 0.91
"972" 1971.53584094368 0.823
"973" 1971.53653538813 1
"974" 1971.53680365297 1.48
"975" 1971.53688356164 1.67
"976" 1971.53702625571 1.81
"977" 1971.53736872146 1.41
"978" 1971.53903158295 1
"979" 1971.54062595129 1
"980" 1971.54181887367 0.823
"981" 1971.54360159817 0.823
"982" 1971.54464611872 0.661
"983" 1971.54693683409 0.661
"984" 1971.54727929985 0.5
"985" 1971.55189497717 0.581
"986" 1971.55297374429 0.5
"987" 1971.55581050228 0.398
"988" 1971.55781012177 0.398
"989" 1971.55833904110 0.346
"990" 1971.56596270928 0.346
"991" 1971.56599695586 0.5
"992" 1971.56608066971 1.14
"993" 1971.56613013699 1.67
"994" 1971.56617009132 1.48
"995" 1971.56625761035 1.14
"996" 1971.56638508371 0.742
"997" 1971.56689497717 0.5
"998" 1971.56706430746 0.449
"999" 1971.56931697108 0.398
"1000" 1971.57102549467 0.398
"1001" 1971.57191210046 0.295
"1002" 1971.57693683409 0.295
"1003" 1971.5775608828 0.251
"1004" 1971.57885083714 0.251
"1005" 1971.57959094368 0.295
"1006" 1971.58046232877 0.449
"1007" 1971.58589992390 0.295
"1008" 1971.58788432268 0.295
"1009" 1971.58885083714 0.211
"1010" 1971.59494672755 0.211
"1011" 1971.59505136986 0.295
"1012" 1971.59526255708 0.251
"1013" 1971.59653538813 0.251
"1014" 1971.59674086758 0.211
"1015" 1971.61485920852 0.171
"1016" 1971.61515601218 0.211
"1017" 1971.61521308980 0.295
"1018" 1971.61533105023 0.5
"1019" 1971.61542617960 0.449
"1020" 1971.61611872146 0.295
"1021" 1971.61723554033 0.211
"1022" 1971.61998287671 0.171
"1023" 1971.62273021309 0.139
"1024" 1971.62922564688 0.139
"1025" 1971.62924847793 0.171
"1026" 1971.62931697108 0.295
"1027" 1971.62936263318 0.398
"1028" 1971.62948059361 0.251
"1029" 1971.62952054795 0.211
"1030" 1971.6298173516 0.171
"1031" 1971.62998287671 0.251
"1032" 1971.63443112633 0.171
"1033" 1971.63565639269 0.171
"1034" 1971.64505327245 0.139
"1035" 1971.64519977169 0.211
"1036" 1971.64526445967 0.171
"1037" 1971.64533105023 0.139
"1038" 1971.64555365297 0.13
"1039" 1971.64607496195 0.114
"1040" 1971.64807838661 0.114
"1041" 1971.64810882801 0.13
"1042" 1971.64820776256 0.211
"1043" 1971.64828196347 0.171
"1044" 1971.64837709285 0.13
"1045" 1971.64842846271 0.114
"1046" 1971.68539383562 0.114
"1047" 1971.68576103501 0.13
"1048" 1971.68644216134 0.171
"1049" 1971.68765601218 0.171
"1050" 1971.68779870624 0.211
"1051" 1971.68886796043 0.171
"1052" 1971.6899391172 0.139
"1053" 1971.69059741248 0.13
"1054" 1971.6924847793 0.114
"1055" 1971.69536910198 0.114
"1056" 1971.69537290715 0.13
"1057" 1971.69537861492 0.171
"1058" 1971.69539383562 0.295
"1059" 1971.69541286149 0.5
"1060" 1971.69542427702 0.661
"1061" 1971.69547184170 0.5
"1062" 1971.69556697108 0.295
"1063" 1971.69739726027 0.171
"1064" 1971.69751902588 0.346
"1065" 1971.69767503805 0.251
"1066" 1971.69775304414 0.211
"1067" 1971.69953006088 0.171
"1068" 1971.69958523592 0.295
"1069" 1971.69964041096 0.449
"1070" 1971.6998173516 0.251
"1071" 1971.69986111111 0.211
"1072" 1971.70034627093 0.171
"1073" 1971.70083143075 0.139
"1074" 1971.70157534247 0.13
"1075" 1971.70330859970 0.114
"1076" 1971.70673325723 0.114
"1077" 1971.70680365297 0.13
"1078" 1971.70693683409 0.171
"1079" 1971.70713850837 0.251
"1080" 1971.70715182648 0.295
"1081" 1971.70720129376 0.5
"1082" 1971.70728881279 1.09
"1083" 1971.70740677321 0.823
"1084" 1971.70752853881 0.91
"1085" 1971.70764840183 0.91
"1086" 1971.70769977169 0.855
"1087" 1971.70808409437 0.5
"1088" 1971.70817161339 0.449
"1089" 1971.70897260274 0.251
"1090" 1971.70960426180 0.211
"1091" 1971.71075722983 0.171
"1092" 1971.71104642314 0.171
"1093" 1971.71191590563 0.139
"1094" 1971.71342085236 0.13
"1095" 1971.71693112633 0.114
"1096" 1971.71696347032 0.13
"1097" 1971.71707001522 0.211
"1098" 1971.71713280061 0.171
"1099" 1971.71721461187 0.13
"1100" 1971.71725837139 0.114
"1101" 1971.71732305936 0.098
"1102" 1971.72034627093 0.114
"1103" 1971.72036529680 0.13
"1104" 1971.72040144597 0.171
"1105" 1971.72051179604 0.346
"1106" 1971.72067922374 0.346
"1107" 1971.72085806697 0.5
"1108" 1971.72091704718 0.581
"1109" 1971.72116628615 0.581
"1110" 1971.72131849315 0.5
"1111" 1971.72162100457 0.398
"1112" 1971.72263508371 0.251
"1113" 1971.72297374429 0.211
"1114" 1971.72489726027 0.211
"1115" 1971.72566971081 0.171
"1116" 1971.72627092846 0.171
"1117" 1971.72640791476 0.211
"1118" 1971.72675989346 0.211
"1119" 1971.72691590563 0.251
"1120" 1971.72733828006 0.251
"1121" 1971.72826674277 0.211
"1122" 1971.7300913242 0.211
"1123" 1971.73030631659 0.171
"1124" 1971.73206811263 0.139
"1125" 1971.73221080670 0.211
"1126" 1971.73317351598 0.171
"1127" 1971.73413622527 0.139
"1128" 1971.73755517504 0.139
"1129" 1971.73773021309 0.171
"1130" 1971.73847031963 0.171
"1131" 1971.73852929985 0.295
"1132" 1971.73860730594 0.5
"1133" 1971.73877473364 0.251
"1134" 1971.73907343988 0.295
"1135" 1971.73945205479 0.251
"1136" 1971.73957191781 0.211
"1137" 1971.74206811263 0.171
"1138" 1971.74456621005 0.139
"1139" 1971.74926750381 0.139
"1140" 1971.74935121766 0.13
"1141" 1971.74954337900 0.114
"1142" 1971.75128614916 0.114
"1143" 1971.7513108828 0.13
"1144" 1971.75139079148 0.211
"1145" 1971.75149543379 0.171
"1146" 1971.75159817352 0.139
"1147" 1971.75175038052 0.139
"1148" 1971.75188356164 0.211
"1149" 1971.75193112633 0.171
"1150" 1971.75199200913 0.13
"1151" 1971.75202435312 0.114
"1152" 1971.77395547945 0.114
"1153" 1971.77410388128 0.098
"1154" 1971.77440258752 0.071
"1155" 1971.77561263318 0.058
"1156" 1971.77685312024 0.072
"1157" 1971.77696727549 0.114
"1158" 1971.77700722983 0.139
"1159" 1971.77722983257 0.13
"1160" 1971.77774923897 0.114
"1161" 1971.77848934551 0.098
"1162" 1971.77860540335 0.114
"1163" 1971.78670281583 0.071
"1164" 1971.78908866058 0.071
"1165" 1971.78923706240 0.058
"1166" 1971.78951103501 0.058
"1167" 1971.78962138508 0.071
"1168" 1971.79185882801 0.071
"1169" 1971.79193302892 0.058
"1170" 1971.79223934551 0.058
"1171" 1971.79239155251 0.071
"1172" 1971.79319444444 0.072
"1173" 1971.79332191781 0.098
"1174" 1971.79458333333 0.098
"1175" 1971.79469178082 0.084
"1176" 1971.79501902588 0.084
"1177" 1971.79511986301 0.098
"1178" 1971.79715182648 0.084
"1179" 1971.79724315068 0.071
"1180" 1971.79789003044 0.084
"1181" 1971.79969178082 0.084
"1182" 1971.79991438356 0.071
"1183" 1971.80443493151 0.098
"1184" 1971.80791666667 0.098
"1185" 1971.80815829528 0.084
"1186" 1971.81297945205 0.098
"1187" 1971.81312214612 0.114
"1188" 1971.81324771689 0.114
"1189" 1971.81325913242 0.13
"1190" 1971.81328006088 0.171
"1191" 1971.81332572298 0.295
"1192" 1971.81335806697 0.398
"1193" 1971.81343607306 0.251
"1194" 1971.81348934551 0.171
"1195" 1971.81396689498 0.171
"1196" 1971.81456050228 0.139
"1197" 1971.81507800609 0.13
"1198" 1971.81628614916 0.114
"1199" 1971.81801179604 0.098
"1200" 1971.82331621005 0.098
"1201" 1971.82369863014 0.114
"1202" 1971.83203196347 0.098
"1203" 1971.83267503805 0.084
"1204" 1971.84391362253 0.084
"1205" 1971.8448630137 0.098
"1206" 1971.84500951294 0.114
"1207" 1971.84541856925 0.114
"1208" 1971.85134512938 0.098
"1209" 1971.85154109589 0.084
"1210" 1971.85573059361 0.084
"1211" 1971.85579337900 0.114
"1212" 1971.85581621005 0.13
"1213" 1971.85589041096 0.211
"1214" 1971.85592085236 0.171
"1215" 1971.85596080670 0.13
"1216" 1971.85598173516 0.114
"1217" 1971.85889269406 0.098
"1218" 1971.85893835616 0.13
"1219" 1971.85899923897 0.211
"1220" 1971.85907914764 0.171
"1221" 1971.85916095890 0.139
"1222" 1971.85925799087 0.13
"1223" 1971.85948630137 0.114
"1224" 1971.86366248097 0.114
"1225" 1971.86384322679 0.084
"1226" 1971.86436643836 0.098
"1227" 1971.86503234399 0.098
"1228" 1971.8651826484 0.084
"1229" 1971.86652968037 0.114
"1230" 1971.87212138508 0.098
"1231" 1971.87216704718 0.13
"1232" 1971.87220129376 0.171
"1233" 1971.87230783866 0.346
"1234" 1971.87276636225 0.398
"1235" 1971.87300418569 0.398
"1236" 1971.87369863014 0.251
"1237" 1971.87539573820 0.171
"1238" 1971.87853120244 0.139
"1239" 1971.87858066971 0.13
"1240" 1971.87870053272 0.114
"1241" 1971.88273592085 0.139
"1242" 1971.88285578387 0.211
"1243" 1971.88304604262 0.171
"1244" 1971.88323820396 0.139
"1245" 1971.89111681887 0.139
"1246" 1971.89221461187 0.13
"1247" 1971.89477359209 0.114
"1248" 1971.89842846271 0.098
"1249" 1971.90297184170 0.114
"1250" 1971.91920091324 0.114
"1251" 1971.92122907154 0.139
"1252" 1971.9213108828 0.211
"1253" 1971.92168949772 0.171
"1254" 1971.92910578387 0.139
"1255" 1971.92927321157 0.211
"1256" 1971.92950913242 0.171
"1257" 1971.93120243531 0.171
"1258" 1971.93136035008 0.139
"1259" 1971.93208143075 0.139
"1260" 1971.93221461187 0.211
"1261" 1971.93291095890 0.171
"1262" 1971.93298706240 0.13
"1263" 1971.93302891933 0.114
"1264" 1971.93380707763 0.13
"1265" 1971.93525304414 0.171
"1266" 1971.93544520548 0.211
"1267" 1971.93650304414 0.171
"1268" 1971.93655441400 0.13
"1269" 1971.93658105023 0.114
"1270" 1971.93662100457 0.098
"1271" 1971.93683789954 0.13
"1272" 1971.93687595129 0.139
"1273" 1971.9376065449 0.139
"1274" 1971.93777777778 0.211
"1275" 1971.93820776256 0.171
"1276" 1971.93935312024 0.171
"1277" 1971.93973934551 0.295
"1278" 1971.93999619483 0.398
"1279" 1971.94077245053 0.346
"1280" 1971.94203767123 0.346
"1281" 1971.94236681887 0.5
"1282" 1971.94258561644 0.661
"1283" 1971.94275304414 1.14
"1284" 1971.94292237443 1.81
"1285" 1971.94333523592 1.48
"1286" 1971.94387366819 1
"1287" 1971.94431126332 0.855
"1288" 1971.94551940639 0.5
"1289" 1971.95240677321 0.295
"1290" 1971.96298515982 0.211
"1291" 1971.96331430746 0.251
"1292" 1971.96457382040 0.251
"1293" 1971.96507800609 0.398
"1294" 1971.96755707763 0.295
"1295" 1971.96789383562 0.5
"1296" 1971.96797754947 0.581
"1297" 1971.96816971081 1.19
"1298" 1971.96855213090 1.14
"1299" 1971.96941780822 0.661
"1300" 1971.97059170472 0.5
"1301" 1971.97251712329 0.398
"1302" 1971.973902207 0.398
"1303" 1971.97440449011 0.449
"1304" 1971.97447678843 0.5
"1305" 1971.97483447489 0.91
"1306" 1971.97505898021 1.48
"1307" 1971.97519596651 1.94
"1308" 1971.97539193303 2.35
"1309" 1971.97571727549 3.19
"1310" 1971.97616057839 2.52
"1311" 1971.97664003044 2.21
"1312" 1971.97850837139 1.41
"1313" 1971.97941590563 1.19
"1314" 1971.98003805175 1.14
"1315" 1971.98563165906 0.742
"1316" 1971.98877473364 0.581
"1317" 1971.98901255708 0.5
"1318" 1971.99425989345 0.5
"1319" 1971.99457762557 0.581
"1320" 1971.99521308980 1.09
"1321" 1971.99578576865 1
"1322" 1971.99611491629 1
"1323" 1971.99659436834 1.41
"1324" 1971.99740487062 1.41
"1325" 1972.00369672755 1
"1326" 1972.00418188737 1
"1327" 1972.00484208524 1.19
"1328" 1972.00710045662 1.3
"1329" 1972.00868721461 1.14
"1330" 1972.01196537291 0.855
"1331" 1972.01556126332 0.581
"1332" 1972.01792998478 0.581
"1333" 1972.01920281583 0.5
"1334" 1972.02047564688 0.449
"1335" 1972.02919901065 0.398
"1336" 1972.02994482496 0.449
"1337" 1972.03116057839 0.5
"1338" 1972.03684550989 0.398
"1339" 1972.03712709285 0.449
"1340" 1972.04700532725 0.346
"1341" 1972.04904490107 0.346
"1342" 1972.05408485540 0.295
"1343" 1972.05599695586 0.398
"1344" 1972.05627853881 0.346
"1345" 1972.06752853881 0.346
"1346" 1972.06777777778 0.295
"1347" 1972.07463280061 0.295
"1348" 1972.07513127854 0.346
"1349" 1972.07556316591 0.295
"1350" 1972.07717656012 0.295
"1351" 1972.07735540335 0.346
"1352" 1972.07878234399 0.346
"1353" 1972.07893835616 0.449
"1354" 1972.07935502283 0.398
"1355" 1972.07953386606 0.5
"1356" 1972.07962328767 0.581
"1357" 1972.08007039574 1.14
"1358" 1972.08066400304 1.53
"1359" 1972.08159817352 1.48
"1360" 1972.08241057839 1.19
"1361" 1972.08708904110 0.823
"1362" 1972.08919901065 0.742
"1363" 1972.09172564688 0.742
"1364" 1972.09252853881 0.91
"1365" 1972.09324010655 1.19
"1366" 1972.09372716895 1.3
"1367" 1972.09408675799 1.19
"1368" 1972.09624619483 1.14
"1369" 1972.09901065449 1
"1370" 1972.09920471842 0.91
"1371" 1972.10153919330 0.91
"1372" 1972.10375 0.823
"1373" 1972.10425038052 0.742
"1374" 1972.10442351598 0.823
"1375" 1972.10651636225 0.742
"1376" 1972.10702625571 0.661
"1377" 1972.10789954338 0.661
"1378" 1972.10814117199 0.581
"1379" 1972.11341324201 0.581
"1380" 1972.11372146119 0.661
"1381" 1972.11505898021 0.581
"1382" 1972.11547374429 0.5
"1383" 1972.11569824962 0.581
"1384" 1972.11761035008 0.5
"1385" 1972.11819634703 0.449
"1386" 1972.11840182648 0.5
"1387" 1972.11976978691 0.581
"1388" 1972.12319634703 0.581
"1389" 1972.12340943683 0.5
"1390" 1972.12396118721 0.91
"1391" 1972.12414383562 1.09
"1392" 1972.12440449011 1.09
"1393" 1972.12653919330 1
"1394" 1972.12807838661 1
"1395" 1972.13198249619 0.91
"1396" 1972.13234398782 0.823
"1397" 1972.1362804414 0.823
"1398" 1972.13657914764 0.661
"1399" 1972.14470319635 0.661
"1400" 1972.14638888889 0.581
"1401" 1972.14671993912 0.5
"1402" 1972.15858066971 0.5
"1403" 1972.15892694064 0.91
"1404" 1972.15907534247 1.19
"1405" 1972.15939307458 1.53
"1406" 1972.15974124810 2.52
"1407" 1972.16 2.52
"1408" 1972.16026445967 2.35
"1409" 1972.16091704718 2.52
"1410" 1972.16282153729 2.08
"1411" 1972.16312595129 1.81
"1412" 1972.16449771690 1.81
"1413" 1972.16672754947 1.48
"1414" 1972.16695015221 1.3
"1415" 1972.16802891933 1.3
"1416" 1972.16835806697 1.19
"1417" 1972.17023972603 1.14
"1418" 1972.17119292237 1.09
"1419" 1972.17147640791 0.91
"1420" 1972.16656012177 0.91
"1421" 1972.16705289193 1.09
"1422" 1972.16911719939 1
"1423" 1972.16992579909 1.09
"1424" 1972.17220509893 1.14
"1425" 1972.17270928463 1.3
"1426" 1972.17277397260 1.48
"1427" 1972.17303462709 2.35
"1428" 1972.17339611872 2.35
"1429" 1972.17405441400 2.08
"1430" 1972.17438356164 2.08
"1431" 1972.17533295282 1.81
"1432" 1972.17596080670 2.08
"1433" 1972.18258561644 1.48
"1434" 1972.18403729072 1.3
"1435" 1972.18513318113 1.3
"1436" 1972.18536910198 1.19
"1437" 1972.18596080670 1.19
"1438" 1972.18643835616 1.48
"1439" 1972.18700152207 2.35
"1440" 1972.18743721461 2.52
"1441" 1972.18887557078 2.08
"1442" 1972.19117960426 1.94
"1443" 1972.19144216134 1.67
"1444" 1972.19299657534 1.67
"1445" 1972.19332191781 2.08
"1446" 1972.19630136986 1.81
"1447" 1972.19654680365 1.94
"1448" 1972.19697488584 1.94
"1449" 1972.19904870624 1.67
"1450" 1972.19928272451 2.35
"1451" 1972.19956430746 3.36
"1452" 1972.20030060883 3.36
"1453" 1972.20061453577 4.09
"1454" 1972.20205479452 4.27
"1455" 1972.20221270928 4.81
"1456" 1972.20244482496 4.63
"1457" 1972.20415525114 3.91
"1458" 1972.2063108828 3.36
"1459" 1972.20688736682 3.19
"1460" 1972.20973934551 3.19
"1461" 1972.21110350076 3.02
"1462" 1972.21139269406 3.54
"1463" 1972.21163432268 4.45
"1464" 1972.21234969559 5.18
"1465" 1972.21345890411 4.27
"1466" 1972.21429794521 4.27
"1467" 1972.21563165906 3.91
"1468" 1972.21760083714 3.72
"1469" 1972.22043378995 3.02
"1470" 1972.22257990868 2.69
"1471" 1972.22397260274 2.69
"1472" 1972.22536910198 2.35
"1473" 1972.22943493151 1.48
"1474" 1972.23017123288 1.3
"1475" 1972.23155060883 1.19
"1476" 1972.23981735160 1
"1477" 1972.24045852359 1
"1478" 1972.24074961948 0.91
"1479" 1972.24301750381 0.91
"1480" 1972.24326484018 0.823
"1481" 1972.25189307458 0.823
"1482" 1972.25207572298 0.742
"1483" 1972.25424086758 0.742
"1484" 1972.25460235921 0.661
"1485" 1972.25531202435 0.661
"1486" 1972.25558599696 0.742
"1487" 1972.25682648402 0.742
"1488" 1972.25709855403 0.661
"1489" 1972.25782343988 0.661
"1490" 1972.25886225266 0.855
"1491" 1972.25900114155 0.91
"1492" 1972.26084094368 0.823
"1493" 1972.26191019787 0.855
"1494" 1972.26213850837 0.91
"1495" 1972.26371385084 0.823
"1496" 1972.26421232877 0.742
"1497" 1972.26475646880 0.855
"1498" 1972.26571917808 1
"1499" 1972.26906012177 1
"1500" 1972.26945585997 0.823
"1501" 1972.27183409437 0.823
"1502" 1972.27224315068 0.742
"1503" 1972.27458523592 0.742
"1504" 1972.27521308980 0.661
"1505" 1972.276097793 0.661
"1506" 1972.27647070015 0.742
"1507" 1972.27774923897 0.742
"1508" 1972.27839992390 0.823
"1509" 1972.28335426180 0.661
"1510" 1972.28369482496 0.581
"1511" 1972.28699961948 0.661
"1512" 1972.28730403349 0.5
"1513" 1972.28820966514 0.5
"1514" 1972.28851978691 0.661
"1515" 1972.28968417047 0.581
"1516" 1972.29003995434 0.5
"1517" 1972.29076293760 0.5
"1518" 1972.29108637747 0.581
"1519" 1972.29314117199 0.5
"1520" 1972.29390030441 0.581
"1521" 1972.29417998478 0.5
"1522" 1972.30256278539 0.5
"1523" 1972.30283485540 0.398
"1524" 1972.30533295282 0.449
"1525" 1972.30557077626 0.398
"1526" 1972.3073173516 0.398
"1527" 1972.30804794521 0.449
"1528" 1972.30853310502 0.449
"1529" 1972.30892313546 0.398
"1530" 1972.31632800609 0.398
"1531" 1972.31657724505 0.346
"1532" 1972.31938546423 0.398
"1533" 1972.32202435312 0.398
"1534" 1972.32392694064 0.449
"1535" 1972.32858828006 0.449
"1536" 1972.32889840183 0.398
"1537" 1972.33294140030 0.398
"1538" 1972.33382039574 0.346
"1539" 1972.33190639269 0.346
"1540" 1972.33213660578 0.398
"1541" 1972.33265030441 0.398
"1542" 1972.33287100457 0.346
"1543" 1972.3350456621 0.398
"1544" 1972.33848363775 0.346
"1545" 1972.34132800609 0.346
"1546" 1972.34193683409 0.449
"1547" 1972.34510273973 0.398
"1548" 1972.34533105023 0.346
"1549" 1972.34585426180 0.398
"1550" 1972.34705479452 0.398
"1551" 1972.34830859970 0.449
"1552" 1972.34935312024 0.449
"1553" 1972.35094368341 0.398
"1554" 1972.35135464231 0.449
"1555" 1972.35144977169 0.5
"1556" 1972.35154490107 0.581
"1557" 1972.35204908676 0.581
"1558" 1972.35263127854 0.5
"1559" 1972.35321537291 0.449
"1560" 1972.35767503805 0.398
"1561" 1972.36019596651 0.398
"1562" 1972.36081050228 0.5
"1563" 1972.36160388128 0.742
"1564" 1972.36218797565 0.742
"1565" 1972.36237442922 0.823
"1566" 1972.36304794521 0.823
"1567" 1972.36681316591 0.581
"1568" 1972.36714421613 0.5
"1569" 1972.36969558600 0.581
"1570" 1972.37394406393 0.581
"1571" 1972.37592465753 0.5
"1572" 1972.37648401826 0.581
"1573" 1972.37677130898 0.581
